date,open,high,low,close,adj_close,volume,ticker,source,updated_at
1990-01-02,4.257788181304932,4.375786781311035,4.228288173675537,4.365952968597412,1.9578884840011597,4586490,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-03,4.3561201095581055,4.395452976226807,4.3069539070129395,4.316786766052246,1.9358394145965576,3068677,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-04,4.287288188934326,4.346286773681641,4.277453899383545,4.3069539070129395,1.931429386138916,2400026,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-05,4.287288188934326,4.316786766052246,4.267621040344238,4.3069539070129395,1.931429386138916,2148328,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-08,4.297121047973633,4.336453914642334,4.277453899383545,4.326621055603027,1.9402492046356201,2131802,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-09,4.316786766052246,4.336453914642334,4.267621040344238,4.277453899383545,1.918201208114624,1568661,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-10,4.228288173675537,4.277453899383545,4.179121971130371,4.257788181304932,1.909380555152893,2538586,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-11,4.277453899383545,4.287288188934326,4.247954845428467,4.247954845428467,1.9049723148345947,2655537,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-12,4.188954830169678,4.208621978759766,4.13978910446167,4.13978910446167,1.8564653396606445,2842403,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-15,4.120122909545898,4.129955768585205,4.080790042877197,4.110289096832275,1.843237280845642,4393267,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-16,4.061122894287109,4.100456237792969,4.061122894287109,4.100456237792969,1.83882737159729,5358108,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-17,4.100456237792969,4.129955768585205,4.061122894287109,4.090622901916504,1.8344179391860962,3353426,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-18,4.041457176208496,4.100456237792969,4.031623840332031,4.061122894287109,1.8211885690689087,4853442,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-19,4.100456237792969,4.1594557762146,4.080790042877197,4.149621963500977,1.8608753681182861,4773356,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-22,4.13978910446167,4.1594557762146,4.041457176208496,4.051290035247803,1.816779375076294,3968686,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-23,4.051290035247803,4.090622901916504,4.041457176208496,4.070957183837891,1.825599193572998,2572909,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
1990-01-24,3.99229097366333,4.051290035247803,3.9627909660339355,4.051290035247803,1.816779375076294,6659817,RTX,yfinance,2026-02-10T05:10:21.838501+00:00
